Category,SubCategory,ManufacturerPartNo,Manufacturer,ItemName,Description,Stock,Price,Packaging,Series,DatasheetUrl,ImageUrls,AdditionalFields
Integrated Circuits (ICs),Embedded Processors and Controllers,PIC16F886-I/SP,Microchip Technology,Microcontrollers,IC MCU 8BIT 14KB FLASH 28SPDIP20MHz,1,924.165,Tube,PIC® 16F,https://ww1.microchip.com/downloads/aemDocuments/documents/OTH/ProductDocuments/DataSheets/40001291H.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-070;%20SP,PJ;28.jpg","[{MountingType,Through Hole},{PackageCase,28-PDIP}]"
Integrated Circuits (ICs),Power Management ICs,L293D,STMicroelectronics,Motor Drivers,IC MTR DRV BIPLR BRUSHED DC4.5-36V600mA16PWRDIP,1,2386.026,Tube,-,https://www.st.com/resource/en/datasheet/l293d.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{PackageCase,16-DIP}]"
Integrated Circuits (ICs),Data Converter ICs,DS1267-010,Analog Devices Inc.,Digital Potentiometers,IC DGTL POT 10KOHM 256TAP 14DIP,1,0,Tube,-,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1267.pdf,https://media.digikey.com/photos/Maxim%20Photos/175-14-DIP.jpg,"[{MountingType,Through Hole},{PackageCase,14-PDIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,AT89C51-24PI,Microchip Technology,Microcontrollers,IC MCU 8BIT 4KB FLASH 40DIP24MHz,2,0,Tube,89C,https://ww1.microchip.com/downloads/en/DeviceDoc/doc0265.pdf,https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150~40P6~~40.JPG,"[{MountingType,Through Hole},{PackageCase,40-PDIP}]"
Integrated Circuits (ICs),Logic ICs,HCF4050BE,STMicroelectronics,Buffers,IC BUFFER NON-INVERT 3 to 20V 16DIP,3,0,Tube,4000B,https://www.st.com/resource/en/datasheet/hcc4050b.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{PackageCase,16-DIP}]"
Integrated Circuits (ICs),Linear ICs,UA741CN,STMicroelectronics,Op Amps,IC OPAMP GP 1 CIRCUIT 8DIP. 1.7mA,8,0,Tube,-,https://www.st.com/resource/en/datasheet/ua741.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,"[{MountingType,Through Hole},{PackageCase,8-DIP}]"
Discrete Semiconductors,Transistors,2N3904,"NTE Electronics, Inc",BJTs,DIE TRANS BJT NPN SMALL SIGNAL 40VPmax625 mW,1,33.606,Tube,-,https://www.nteinc.com/specs/original/2N3904.pdf,https://media.digikey.com/Photos/NTE-Electronics/MFG_2N3904.jpg,"[{MountingType,Through Hole},{PackageCase,TO-92-3}]"
Discrete Semiconductors,Transistors,BC548,"NTE Electronics, Inc",BJTs,TRANS BJT NPN 30V 0.1A TO-92 Pmax 500mW,1,0,Tube,-,https://www.nteinc.com/specs/100to199/pdf/nte123ap.pdf,https://media.digikey.com/Photos/NTE-Electronics/MFG_2N3904.jpg,"[{MountingType,Through Hole},{PackageCase,TO-92-3}]"
Discrete Semiconductors,Transistors,C8850,USHA India Ltd,BJTs,Transistor C8550 2W output,1,0,Tube,-,https://www.alldatasheet.com/datasheet-pdf/pdf/83743/ETC/C8550.html,https://media.digikey.com/Photos/NTE-Electronics/MFG_2N3904.jpg,"[{MountingType,Through Hole},{PackageCase,TO-92-3}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,PIC16F883-I/SP,Microchip Technology,Microcontrollers,8 bit CMOS microcontrollerPIC PIC® 16F Microcontroller IC 8-Bit 20MHz 7KB (4K x 14) FLASH 28-SPDIP,3,865.3545,Tube,PIC® 16F,https://ww1.microchip.com/downloads/aemDocuments/documents/OTH/ProductDocuments/DataSheets/40001291H.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-070;%20SP,PJ;28.jpg","[{MountingType,Through Hole},{PackageCase,40-PDIP}]"
Sensors,Obstacle Sensors,KY-022,joy-it,INFRARED RECEIVER,3-pin SKU MOD-19 KY-022 Arduino Infrared Sensor Infrared Receiver Module 38khz Receiver,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-022,https://sensorkit.joy-it.net/files/files/sensors/KY-022/KY-022.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-032,joy-it,OBSTACLE DETECTOR,4-pin KY-032 IR Infrared Obstacle Avoidance Sensor  with 74HC00D NAND GATE,2,400,,,https://sensorkit.joy-it.net/en/sensors/ky-032,https://sensorkit.joy-it.net/files/files/sensors/KY-032/KY-032.png,"[{MountingType,Through Hole}]"
Sensors,Magnetic Sensors,KY-021,joy-it,MINI REED MAGNETIC SWITCHES,3-pin Reed Switch Sensor Module KY-021,2,700,,,https://sensorkit.joy-it.net/en/sensors/ky-021,https://sensorkit.joy-it.net/files/files/sensors/KY-021/KY-021.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-026,joy-it,ANALOG FLAME SENSOR,4-pin Flame Sensor Module (KY-026) with comparator IC LM393,2,200,,,https://sensorkit.joy-it.net/en/sensors/ky-026,https://sensorkit.joy-it.net/files/files/sensors/KY-026/KY-026.png,"[{MountingType,Through Hole}]"
Sensors,Temperature Sensors,KY-028,joy-it,TEMPERATURE SENSOR (THERMISTOR),4-pin KY-028 Digital Temperature Sensor with LM393,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-028,https://sensorkit.joy-it.net/files/files/sensors/KY-028/KY-028.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-038,joy-it,MICROPHONE SOUND SENSOR (HIGH SENSITIVITY),4pin KY-038 small microphone sound sensor  with LM393,2,400,,,https://sensorkit.joy-it.net/en/sensors/ky-038,https://sensorkit.joy-it.net/files/files/sensors/KY-038/KY-038.png,"[{MountingType,Through Hole}]"
Sensors,Magnetic Sensors,KY-035,joy-it,BIHOR MAGNETIC SENSOR,3-pin KY-035 Analog Hall Magnetic Sensor with LINEAR HALL-EFFECT IC (AH49E),2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-035,https://sensorkit.joy-it.net/files/files/sensors/KY-035/KY-035.png,"[{MountingType,Through Hole}]"
Integrated Circuits (ICs),Data Converter ICs,1085,Adafruit Industries LLC,Analog to Digital Converters (ADCs),ADS1115 4 CHANNEL 16 BIT ADC I2C MODULE - PGA PROGRAMMABLE GAIN AMPLIFIER - ARDUINO,1,4200,-,,https://cdn-learn.adafruit.com/downloads/pdf/adafruit-4-channel-adc-breakouts.pdf,https://katodo.com/576-large_default/ads1115-4-channel-16-bit-adc-i2c-module-pga-programmable-gain-amplifier-arduino.jpg,"[{MountingType,Through Hole}]"
Sensors,Photo Electric Sensors,KY-008,joy-it,LASER TRANSMITTER MODULE,3-pin KY-008 650nm Laser sensor Module 6mm 5V 5mW Red Laser Dot Diode Copper Head ,2,150,,,https://arduinomodules.info/ky-008-laser-transmitter-module/,https://arduinomodules.info/ky-008-laser-transmitter-module/,"[{MountingType,Through Hole}]"
Sensors,Magnetic Sensors,KY-025,joy-it,"ANALOG, MAGNETIC REED SENSOR",4-pin KY-025 MINI Magnetic Smart Car Reed Switch Sensor,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-025,https://sensorkit.joy-it.net/files/files/sensors/KY-025/KY-025.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-005,joy-it,INFRARED TRANSMITTER,3-pin Infrared emission sensor KY-005,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-005,https://sensorkit.joy-it.net/files/files/sensors/KY-005/KY-005.png,"[{MountingType,Through Hole}]"
Sensors,Temperature Sensors,KY-013,joy-it,TEMPERATURE SENSOR (NTC),3-pin Analog Temperature Sensor Module Arduino Raspberry Pi,2,860,,,https://sensorkit.joy-it.net/en/sensors/ky-013,https://sensorkit.joy-it.net/files/files/sensors/KY-013/KY-013.png,"[{MountingType,Through Hole}]"
Sensors,Other Sensors,KY-027,joy-it,MAGIC LIGHT CUP,4-pin KY-027 Magic Cup Light Module Compatible with Arduino & NodeMCU,4,200,,,https://sensorkit.joy-it.net/en/sensors/ky-027,https://sensorkit.joy-it.net/files/files/sensors/KY-027/KY-027.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-020,joy-it,TILT SWITCH,3-pin Tilt Switch Sensor Rolling Ball Tilt Switch Module KY-020 For UNO Mega PIC AVR Raspberry pi,2,500,,,https://sensorkit.joy-it.net/en/sensors/ky-020,https://sensorkit.joy-it.net/files/files/sensors/KY-020/KY-020.png,"[{MountingType,Through Hole}]"
Sensors,Load / Pressure / Force / Flex Sensors,KY-031,joy-it,KNOCK SENSOR,3-pin Tap Sensor Module for Arduino KY-031,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-031,https://sensorkit.joy-it.net/files/files/sensors/KY-031/KY-031.png,"[{MountingType,Through Hole}]"
Sensors,Pulse Sensors,KY-039,joy-it,HEARTBEAT SENSOR,3-pin KY-039 5V FINGER DETECTION HEARTBEAT SENSOR,2,200,,,https://sensorkit.joy-it.net/en/sensors/ky-039,https://sensorkit.joy-it.net/en/sensors/ky-039,"[{MountingType,Through Hole}]"
Sensors,Tilt Sensors,KY-017,joy-it,MERCURY TILT SWITCH,3-pins Mercury Tilt sensor ,2,150,,,https://electrosome.com/interfacing-mercury-tilt-switch-arduino-uno/,https://electrosome.com/wp-content/uploads/2020/05/Tilt-Sensor-300x300.jpeg,"[{MountingType,Through Hole}]"
Sensors,Ultra Sonic Sensors,KY-006,joy-it,PASSIVE PIEZO-BUZZER, 3-pin Passive Buzzer Sensor Alarm Module for Arduino KY-006 KY-012 DIY Kit,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-006,https://sensorkit.joy-it.net/files/files/sensors/KY-006/KY-006.png,"[{MountingType,Through Hole}]"
Sensors,Ultra Sonic Sensors,KY-012,joy-it,ACTIVE PIEZO-BUZZER, 3-pin Passive Buzzer Sensor Alarm Module for Arduino KY-006 KY-012 DIY Kit,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-012,https://sensorkit.joy-it.net/files/files/sensors/KY-006/KY-006.png,"[{MountingType,Through Hole}]"
Sensors,Photo Electric Sensors,KY-011,joy-it,2-COLOR 5MM LED,3-pin Two-color LED module 5MM for arduino sensor,4,150,,,https://sensorkit.joy-it.net/en/sensors/ky-011,https://sensorkit.joy-it.net/files/files/sensors/KY-011/KY-011.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-002,joy-it,VIBRATION SWITCH,3-pin Shock Sensor Module,1,230,,,https://sensorkit.joy-it.net/en/sensors/ky-002,https://sensorkit.joy-it.net/files/files/sensors/KY-002/KY-002.png,"[{MountingType,Through Hole}]"
Sensors,Motion Sensors,KY-040,joy-it,ROTARY ENCODER,5-pin KY-040 Rotary Encoder Sensor Module ,2,200,,,https://sensorkit.joy-it.net/en/sensors/ky-040,https://sensorkit.joy-it.net/files/files/sensors/KY-040/KY-040.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-033,joy-it,LINE TRACKING SENSOR,3-pin TCRT5000 Single Channel Line Tracking Sensor with LM393,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-033,https://sensorkit.joy-it.net/files/files/sensors/KY-033/KY-033.png,"[{MountingType,Through Hole}]"
Sensors,Current Sensors,KY-019,joy-it,5V RELAYS,3-pin KY-019 RELAY MODULE,2,200,,,https://sensorkit.joy-it.net/en/sensors/ky-019,https://sensorkit.joy-it.net/files/files/sensors/KY-019/KY-019.png,"[{MountingType,Through Hole}]"
Sensors,Other Sensors,KY-023,joy-it,JOYSTICK (X-Y-AXIS),5-pin Joystick Control Lever Sensor KY-023 ,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-023,https://sensorkit.joy-it.net/files/files/sensors/KY-023/KY-023.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-024,joy-it,"LINEAR, MAGNETIC HALL SENSOR",4-pin Linear Hall Effect Sensor Module with LINEAR HALL-EFFECT IC (AH49E) KY-024,2,370,,,https://sensorkit.joy-it.net/en/sensors/ky-024,https://sensorkit.joy-it.net/files/files/sensors/KY-024/KY-024.png,"[{MountingType,Through Hole}]"
Sensors,Photo Electric Sensors,KY-036,joy-it,METAL TOUCH SENSOR,4-pin  Human Body Touch Sensor Module with LM393 KY-036,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-036,https://sensorkit.joy-it.net/files/files/sensors/KY-036/KY-036.png,"[{MountingType,Through Hole}]"
Sensors,Photo Electric Sensors,KY-016,joy-it,RGB 5MM LED,Full Color RGB LED Arduino Sensor Module DC 5V Common Cathode Driver With 4 Pins,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-016,https://sensorkit.joy-it.net/files/files/sensors/KY-016/KY-016.png,"[{MountingType,Through Hole}]"
Sensors,Current Sensors,ZMPT101B,ZM,VOLTAGE SENSOR MODULE,ZMPT101B Voltage Sensor with Arduino with LM358,1,120,,,https://electropeak.com/learn/interfacing-zmpt101b-voltage-sensor-with-arduino/,https://electropeak.com/learn/wp-content/uploads/2020/10/sen-04-001-teaser-768x576.jpg,"[{MountingType,Through Hole}]"
Sensors,Other Sensors,KY-004,joy-it,BUTTON,3-Pin KY-004 Button Key Switch Sensor,2,100,,,https://sensorkit.joy-it.net/en/sensors/ky-004,https://sensorkit.joy-it.net/files/files/sensors/KY-004/KY-004.png,"[{MountingType,Through Hole}]"
Sensors,Temperature Sensors,KY-001,joy-it,TEMPERATURE SENSOR (DS18B20),3-pin DS18B20 Temperature Sensor Module,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-001,https://sensorkit.joy-it.net/files/files/sensors/KY-001/KY-001.png,"[{MountingType,Through Hole}]"
Sensors,Magnetic Sensors,KY-003,joy-it,HALL MAGNETIC FIELD SENSOR,3-pin Hall-Effect Sensor Digital IC A3144 KY-003,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-003,https://sensorkit.joy-it.net/files/files/sensors/KY-003/KY-003.png,"[{MountingType,Through Hole}]"
Sensors,Photo Electric Sensors,KY-009,joy-it,RGB SMD-LED,4-pin LED RGB SMD Module KY-009,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-009,https://sensorkit.joy-it.net/files/files/sensors/KY-009/KY-009.png,"[{MountingType,Through Hole}]"
Sensors,Other Sensors,KY-010,joy-it,LIGHT BARRIER,3-pin Light Barrier Interrupted Module,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-010,https://sensorkit.joy-it.net/files/files/sensors/KY-010/KY-010.png,"[{MountingType,Through Hole}]"
Sensors,Obstacle Sensors,KY-037,joy-it,MICROPHONE SOUND SENSOR,4pin KY-037 small microphone sound sensor  with LM393,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-037,https://sensorkit.joy-it.net/files/files/sensors/KY-037/KY-037.png,"[{MountingType,Through Hole}]"
Sensors,Photo Electric Sensors,KY-018,joy-it,PHOTORESISTOR,KY-018 LDR PHOTORESISTOR SENSOR MODULE,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-018,https://sensorkit.joy-it.net/files/files/sensors/KY-018/KY-018.png,
Sensors,Temperature Sensors,KY-015,joy-it,COMBI-SENSOR (TEMPERATURE & HUMIDITY),3-pin DHT11 Temperature-Humidity Sensor Module KY-015,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-015,https://sensorkit.joy-it.net/files/files/sensors/KY-015/KY-015.png,
Sensors,Load / Pressure / Force / Flex Sensors, SEN-13879,SparkFun Electronics,LOAD CELL AMPLIFIER,IC HX711 Load Cell (Weight) Amplifier,1,150,,,https://cdn.sparkfun.com/assets/b/f/5/a/e/hx711F_EN.pdf,https://media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-13879.jpg,
Discrete Semiconductors,Transistors,BSS138LT1G,onsemi,MOSFETs,MOSFET N-CH 50V 200MA ,257,112.02,,-,https://www.onsemi.com/pdf/datasheet/bss138lt1-d.pdf,https://media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,"[{MountingType,Surface Mount},{PackageCase,SOT23-3}]"
Discrete Semiconductors,Transistors,"SSM3J334R,LF",Toshiba Semiconductor and Storage,MOSFETs,MOSFET P-CH 30V 4A ,10,126.02,,U-MOSVI,https://toshiba.semicon-storage.com/info/SSM3J334R_datasheet_en_20181004.pdf,https://media.digikey.com/Renders/Toshiba%20Renders/SOT-23-3%20Flat%20Leads%20PKG.jpg,"[{MountingType,Surface Mount},{PackageCase,SOT23F}]"
Discrete Semiconductors,Transistors,"PDTC114ET,215",Nexperia USA Inc.,BJTs,TRANS PREBIAS NPN 250MW,37,47.61,,-,https://assets.nexperia.com/documents/data-sheet/PDTC114E_SER.pdf,https://media.digikey.com/Renders/Nexperia/1727~SOT23~~3.JPG,"[{MountingType,Surface Mount},{PackageCase,TO236AB}]"
Discrete Semiconductors,Transistors,MMBT3904-TP,Micro Commercial Components (MCC),BJTs,TRANS NPN 40V 0.2A SOT23,40,28.01,,-,https://www.mccsemi.com/pdf/Products/MMBT3904(SOT-23).pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,"[{MountingType,Surface Mount},{PackageCase,SOT-23}]"
Discrete Semiconductors,Transistors,DMP2045U-7,Diodes Incorporated,MOSFETs,MOSFET P-CH 20V 4.3A,38,131.62,,-,https://www.diodes.com/assets/Datasheets/DMP2045U.pdf,"https://media.digikey.com/Renders/Diodes%20Renders/31~SOT23-3~F,N,SA~3.JPG","[{MountingType,Surface Mount},{PackageCase,SOT23}]"
Discrete Semiconductors,Transistors,NZT660,onsemi,BJTs,TRANS PNP 60V 3A SOT223-4,1,168.03,,-,https://www.onsemi.com/pdf/datasheet/nzt660a-d.pdf,https://media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-MA04A;;3.jpg,"[{MountingType,Surface Mount},{PackageCase,SOT-223-4}]"
Discrete Semiconductors,Transistors,MMBT918LT1G,onsemi,BJTs,RF TRANS NPN 15V 600MHZ,37,92.42,,-,https://www.onsemi.com/pdf/datasheet/mmbt918lt1-d.pdf,"https://media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg","[{MountingType,Surface Mount},{PackageCase,SOT23-3}]"
Discrete Semiconductors,Transistors,MMBT4403-7-F,Diodes Incorporated,BJTs,TRANS PNP 40V 0.6A SOT23-3,6,42.01,,"Automotive, AEC-Q101",https://www.diodes.com/assets/Datasheets/MMBT4403.pdf,"https://media.digikey.com/Renders/Diodes%20Renders/31~SOT23-3~F,N,SA~3.JPG","[{MountingType,Surface Mount},{PackageCase,SOT23-3}]"
Discrete Semiconductors,Transistors,MMBT2222A-7-F,Diodes Incorporated,BJTs,TRANS NPN 40V 0.6A SMD,43,39.21,,"Automotive, AEC-Q101",https://www.diodes.com/assets/Datasheets/ds30041.pdf,"https://media.digikey.com/Renders/Diodes%20Renders/31~SOT23-3~F,N,SA~3.JPG","[{MountingType,Surface Mount},{PackageCase,SOT23-3}]"
Discrete Semiconductors,Transistors,QM3001K,VBsemi Elec,MOSFETs,SOT23-3 MOSFETs ROHS,4,56.01,,-,https://datasheet.lcsc.com/lcsc/2008191935_VBsemi-Elec-QM3001K-VB_C725140.pdf,https://assets.lcsc.com/images/lcsc/900x900/20230201_VBsemi-Elec-QM3001K-VB_C725140_front.jpg,"[{MountingType,Surface Mount},{PackageCase,SOT23-3}]"
Discrete Semiconductors,Transistors,"PMV65XP,215",Nexperia USA Inc.,MOSFETs,MOSFET P-CH 20V 2.8A TO236AB,6,123.22,,-,https://assets.nexperia.com/documents/data-sheet/PMV65XP.pdf,https://media.digikey.com/Renders/Nexperia/1727~SOT23~~3.JPG,"[{MountingType,Surface Mount},{PackageCase,TO-236AB}]"
Discrete Semiconductors,Transistors,ZVN3310FTA,Diodes Incorporated,MOSFETs,MOSFET N-CH 100V 100MA SOT23-3,1,179.23,,-,https://www.diodes.com/assets/Datasheets/ZVN3310F.pdf,"https://media.digikey.com/Renders/Diodes%20Renders/31~SOT23-3~F,N,SA~3.JPG","[{MountingType,Surface Mount},{PackageCase,SOT-23-3}]"
Discrete Semiconductors,Transistors,"BSS138PS,115",Nexperia USA Inc.,MOSFETs,MOSFET 2N-CH 60V 0.32A 6TSSOP,10,120.42,,"Automotive, AEC-Q101",https://assets.nexperia.com/documents/data-sheet/BSS138PS.pdf,https://media.digikey.com/Photos/Nexperia/MFG_SOT363.jpg,"[{MountingType,Surface Mount},{PackageCase,6-TSSOP}]"
Integrated Circuits (ICs),Interface ICs,SN65HVD234DR,Texas Instruments,Transceivers,IC TRANSCEIVER HALF 1/1 8SOIC,3,890.559,,-,https://www.ti.com/lit/ds/symlink/sn65hvd233.pdf,https://media.digikey.com/Renders/Texas%20Instr%20Renders/8-SOIC.jpg,"[{MountingType,Surface Mount},{PackageCase,8-SOIC}]"
Integrated Circuits (ICs),Interface ICs,MAX3232ESE,Maximum Integrated,RS-232 Interface ICs,RS-232 TRANSCEIVERS,24,0,,,https://rocelec.widen.net/view/pdf/scsoffizpz/MAXMS13363-1.pdf,https://media.digikey.com/Photos/Rochester/MFG_AD7243BR-REEL.jpg,"[{MountingType,Surface Mount},{PackageCase,SOIC-Narrow-16 }]"
Integrated Circuits (ICs),Power Management ICs,TPS61230DRCR,Texas Instruments,Voltage Regulators,IC REG BOOST ADJ 4A 10VSON,4,806.544,,-,https://www.ti.com/lit/ds/symlink/tps61230.pdf,https://media.digikey.com/Renders/Texas%20Instr%20Renders/296~4204102-3~DRC~10.jpg,"[{MountingType,Surface Mount},{PackageCase,10-VSON (3x3)}]"
Integrated Circuits (ICs),RF Semiconductors and Devices,ESP-WROOM-02D (4MB),Espressif Systems,Transceivers,RX TXRX MOD WIFI TRACE ANT SMD,3,896.16,,ESP,https://www.espressif.com/sites/default/files/documentation/esp-wroom-02u_esp-wroom-02d_datasheet_en.pdf,https://media.digikey.com/Photos/Espressif%20Systems/MFG_ESP-WROOM-02D.jpg,"[{MountingType,Surface Mount},{PackageCase,18-SMD Module}]"
Integrated Circuits (ICs),RF Semiconductors and Devices,XKT-412,ElecFreaks,Wireless Power Supply Module,XKT-412 1.5AUSB power chip wireless charging wireless power chip,3,280.05,,,https://datasheet4u.com/datasheet-pdf/ETC/XKT-412/pdf.php?id=1253033,https://i.ebayimg.com/images/g/VskAAOSws7FciMTR/s-l300.jpg,"[{MountingType,Surface Mount},{PackageCase,SOP-8}]"
Integrated Circuits (ICs),Power Management ICs,TPS563201DDCR,Texas Instruments,Voltage Regulators,IC REG BUCK ADJ 3A TSOT23-6,22,266.0475,,"D-CAP2™, Eco-Mode™",https://www.ti.com/lit/ds/symlink/tps563201.pdf,https://media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LMR16006XDDCR.jpg,"[{MountingType,Surface Mount},{PackageCase,SOT-23-THIN}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,ATTINY1616-MFR,Microchip Technology,Microcontrollers,IC MCU 8BIT 16KB FLASH 20VQFN,3,319.257,,tinyAVR™ 1,http://ww1.microchip.com/downloads/en/DeviceDoc/ATtiny1614-16-17-DataSheet-DS40002204A.pdf,https://media.digikey.com/renders/Microchip%20Tech%20Renders/150;20VQFN-.90-3x3;ZCL;20.jpg,"[{MountingType,Surface Mount},{PackageCase,20-VQFN (3x3)}]"
Integrated Circuits (ICs),Power Management ICs,MCP73831T-2ACI/OT,Microchip Technology,Battery Management,IC BATT CNTL LI-ION 1CEL SOT23-5,6,226.8405,,-,https://ww1.microchip.com/downloads/en/DeviceDoc/MCP73831-Family-Data-Sheet-DS20001984H.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150~C04-091~CT,%20OT~5.JPG","[{MountingType,Surface Mount},{PackageCase,SOT-23-5}]"
Integrated Circuits (ICs),Logic ICs,TXB0106PWR,Texas Instruments,Voltage Level Shifters,IC TRNSLTR BIDIRECTIONAL 16TSSOP,6,484.4865,,-,https://www.ti.com/lit/ds/symlink/txb0106.pdf,https://media.digikey.com/Renders/Texas%20Instr%20Renders/296~4040064-4~PW~16.JPG,"[{MountingType,Surface Mount},{PackageCase,16-TSSOP}]"
Integrated Circuits (ICs),RF Semiconductors and Devices,XKT-335,ElecFreaks,Wireless Power Supply Module,XKT-335 High Current Low Price Wireless Power Wireless Charging Power Chip IC,3,280.05,,,https://cb-electronics.com/products/xkt-335/,https://img.alicdn.com/imgextra/i3/242113680/TB23whHbl8lpuFjy0FnXXcZyXXa_!!242113680.jpg,"[{MountingType,Surface Mount},{PackageCase,SOP-8}]"
Integrated Circuits (ICs),Linear ICs,LMV358MMX,Texas Instruments,Op Amps,IC OPAMP GP 2 CIRCUIT 8VSSOP,2,0,,LMV,https://www.ti.com/lit/ds/symlink/lmv321-n.pdf,https://media.digikey.com/Renders/Texas%20Instr%20Renders/296~4073329~DGK~8.JPG,"[{MountingType,Surface Mount},{PackageCase,8-VSSOP}]"
Integrated Circuits (ICs),Power Management ICs,AP2112K-3.3TRG1,Diodes Incorporated,Voltage Regulators,IC REG LINEAR 3.3V 600MA SOT25,5,103.6185,,-,https://www.diodes.com/assets/Datasheets/AP2112.pdf,"https://media.digikey.com/Renders/Diodes%20Renders/31~SOT25~DA,-HR,-HT,-W~5.jpg","[{MountingType,Surface Mount},{PackageCase,SOT-25}]"
Integrated Circuits (ICs),Power Management ICs,TL431QD,Texas Instruments,Voltage References,IC VREF SHUNT ADJ 2.2% 8SOIC,12,260.4465,,-,https://www.ti.com/lit/ds/symlink/tl431.pdf,https://media.digikey.com/Renders/Texas%20Instr%20Renders/8-SOIC.jpg,"[{MountingType,Surface Mount},{PackageCase,8-SOIC}]"
Integrated Circuits (ICs),Power Management ICs,AMS1117,Advanced Monolithic Systems,Voltage Regulators,800mA Low Dropout Voltage Regulator,9,0,,,http://www.advanced-monolithic.com/pdf/ds1117.pdf,https://ae01.alicdn.com/kf/HTB1.7FlgIbI8KJjy1zdq6ze1VXaG/500PCS-LOT-AMS1117-3-3-AMS1117-AMS1117-3-3V-1117-3-3V-SOT-223-1A-Best.jpg_.webp,"[{MountingType,Surface Mount},{PackageCase,SOT-223}]"
Integrated Circuits (ICs),Clock and Timing,"PCF8563T/5,518",NXP Semiconductors,Real Time Clocks,REAL-TIME CLOCK/CALENDAR,5,336.06,,-,https://www.nxp.com/docs/en/data-sheet/PCF8563.pdf,"https://media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg","[{MountingType,Surface Mount},{PackageCase,8-SO}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,STM32F078CBT6,STMicroelectronics,Microcontrollers,IC MCU 32BIT 128KB FLASH 48LQFP,6,1641.093,,STM32F0,https://www.st.com/content/ccc/resource/technical/document/datasheet/f2/df/44/38/5a/84/4d/30/DM00109263.pdf/files/DM00109263.pdf/jcr:content/translations/en.DM00109263.pdf,https://media.digikey.com/Renders/STMicro%20Renders/497~5B_ME_V2~T~48.jpg,"[{MountingType,Surface Mount},{PackageCase,48-LQFP (7x7)}]"
Integrated Circuits (ICs),Power Management ICs,BQ21040DBVR,Texas Instruments,Battery Management,IC BATT CHG LI-ION 1CELL SOT23-6,5,450.8805,,-,https://www.ti.com/lit/ds/symlink/bq21040.pdf,https://media.digikey.com/renders/Texas%20Instr%20Renders/SOT-23-6%20PKG.jpg,"[{MountingType,Surface Mount},{PackageCase,SOT-23-6}]"
