Category,SubCategory,ManufacturerPartNo,Manufacturer,ItemName,Description,Stock,Price,Packaging,Series,DatasheetUrl,ImageUrls,AdditionalFields
Integrated Circuits (ICs),Power Management ICs,L293D,STMicroelectronics,Motor Drivers,IC MTR DRV BIPLR BRUSHED DC4.5-36V600mA16PWRDIP,1,2386.026,Tube,-,https://www.st.com/resource/en/datasheet/l293d.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{Package/Case,16-DIP}]"
Integrated Circuits (ICs),Data Converter ICs,DS1267-010,Analog Devices Inc./Maxim Integrated,Digital Potentiometers,IC DGTL POT 10KOHM 256TAP 14DIP,1,,Tube,-,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1267.pdf,https://media.digikey.com/photos/Maxim%20Photos/175-14-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,14-PDIP}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,AT89C51-24PI,Microchip Technology,Microcontrollers,IC MCU 8BIT 4KB FLASH 40DIP24MHz,2,,Tube,89C,https://ww1.microchip.com/downloads/en/DeviceDoc/doc0265.pdf,https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150~40P6~~40.JPG,"[{MountingType,Through Hole},{Package/Case,40-PDIP}]"
Integrated Circuits (ICs),Logic ICs,HCF4050BE,STMicroelectronics,Buffers,IC BUFFER NON-INVERT 3 to 20V 16DIP,3,,Tube,4000B,https://www.st.com/resource/en/datasheet/hcc4050b.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg.jpg,"[{MountingType,Through Hole},{Package/Case,16-DIP}]"
Integrated Circuits (ICs),Linear ICs,UA741CN,STMicroelectronics,Op Amps,IC OPAMP GP 1 CIRCUIT 8DIP. 1.7mA,8,,Tube,-,https://www.st.com/resource/en/datasheet/ua741.pdf,https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,"[{MountingType,Through Hole},{Package/Case,8-DIP}]"
Discrete Semiconductors,Transistors,2N3904,"NTE Electronics, Inc",BJTs,DIE TRANS BJT NPN SMALL SIGNAL 40VPmax625 mW,1,33.606,Tube,-,https://www.nteinc.com/specs/original/2N3904.pdf,https://media.digikey.com/Photos/NTE-Electronics/MFG_2N3904.jpg,"[{MountingType,Through Hole},{Package/Case,TO-92-3}]"
Discrete Semiconductors,Transistors,BC548,"NTE Electronics, Inc",BJTs,TRANS BJT NPN 30V 0.1A TO-92 Pmax 500mW,1,,Tube,-,https://www.nteinc.com/specs/100to199/pdf/nte123ap.pdf,https://media.digikey.com/Photos/NTE-Electronics/MFG_2N3904.jpg,"[{MountingType,Through Hole},{Package/Case,TO-92-3}]"
Discrete Semiconductors,Transistors,C8850,USHA India Ltd,BJTs,Transistor C8550 2W output,1,,Tube,-,https://www.alldatasheet.com/datasheet-pdf/pdf/83743/ETC/C8550.html,https://media.digikey.com/Photos/NTE-Electronics/MFG_2N3904.jpg,"[{MountingType,Through Hole},{Package/Case,TO-92-3}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,PIC16F883-I/SP,Microchip Technology,Microcontrollers,8 bit CMOS microcontrollerPIC PIC® 16F Microcontroller IC 8-Bit 20MHz 7KB (4K x 14) FLASH 28-SPDIP,3,865.3545,Tube,PIC® 16F,https://ww1.microchip.com/downloads/aemDocuments/documents/OTH/ProductDocuments/DataSheets/40001291H.pdf,"https://media.digikey.com/Renders/Microchip%20Tech%20Renders/150;C04-070;%20SP,PJ;28.jpg","[{MountingType,Through Hole},{Package/Case,40-PDIP}]"
Sensors,Optical Sensors,KY-022,joy-it,INFRARED RECEIVER,3-pin SKU MOD-19 KY-022 Arduino Infrared Sensor Infrared Receiver Module 38khz Receiver,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-022,https://sensorkit.joy-it.net/en/sensors/ky-022,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Optical Sensors,KY-032,joy-it,OBSTACLE DETECTOR,4-pin KY-032 IR Infrared Obstacle Avoidance Sensor  withc 74HC00D NAND GATE,1,400,,,https://sensorkit.joy-it.net/en/sensors/ky-032,https://sensorkit.joy-it.net/en/sensors/ky-032,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Magnetic Sensors,KY-021,joy-it,MINI REED MAGNETIC SWITCHES,3-pin Reed Switch Sensor Module KY-021,1,700,,,https://sensorkit.joy-it.net/en/sensors/ky-021,https://sensorkit.joy-it.net/en/sensors/ky-021,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Optical Sensors,KY-026,joy-it,ANALOG FLAME SENSOR,4-pin Flame Sensor Module (KY-026) with comparator IC LM393,1,200,,,https://sensorkit.joy-it.net/en/sensors/ky-026,https://sensorkit.joy-it.net/en/sensors/ky-026,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Temperature and Humidity Sensors,KY-028,joy-it,TEMPERATURE SENSOR (THERMISTOR),4-pin KY-028 Digital Temperature Sensor with LM393,1,100,,,https://sensorkit.joy-it.net/en/sensors/ky-028,https://sensorkit.joy-it.net/en/sensors/ky-028,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-038,joy-it,MICROPHONE SOUND SENSOR (HIGH SENSITIVITY),4pin KY-038 small microphone sound sensor  with LM393,2,400,,,https://sensorkit.joy-it.net/en/sensors/ky-038,https://sensorkit.joy-it.net/en/sensors/ky-038,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Magnetic Sensors,KY-035,joy-it,BIHOR MAGNETIC SENSOR,3-pin KY-035 Analog Hall Magnetic Sensor with LINEAR HALL-EFFECT IC (AH49E),1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-035,https://sensorkit.joy-it.net/en/sensors/ky-035,"[{MountingType,Through Hole},{Package/Case,-}]"
Integrated Circuits (ICs),Embedded Processors and Controllers,-,-,ADC I2C MODULE,ADS1115 4 CHANNEL 16 BIT ADC I2C MODULE - PGA PROGRAMMABLE GAIN AMPLIFIER - ARDUINO,1,,,,,https://katodo.com/576-large_default/ads1115-4-channel-16-bit-adc-i2c-module-pga-programmable-gain-amplifier-arduino.jpg,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Temperature and Humidity Sensors,KY-008,joy-it,LASER TRANSMITTER MODULE,3-pin KY-008 650nm Laser sensor Module 6mm 5V 5mW Red Laser Dot Diode Copper Head ,1,150,,,https://arduinomodules.info/ky-008-laser-transmitter-module/,https://arduinomodules.info/ky-008-laser-transmitter-module/,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Magnetic Sensors,KY-025,joy-it,"ANALOG, MAGNETIC REED SENSOR",4-pin KY-025 MINI Magnetic Smart Car Reed Switch Sensor,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-025,https://sensorkit.joy-it.net/en/sensors/ky-025,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-005,joy-it,INFRARED TRANSMITTER,3-pin Infrared emission sensor KY-005,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-005,https://sensorkit.joy-it.net/en/sensors/ky-005,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Temperature and Humidity Sensors,KY-013,joy-it,TEMPERATURE SENSOR (NTC),3-pin Analog Temperature Sensor Module Arduino Raspberry Pi,1,860,,,https://sensorkit.joy-it.net/en/sensors/ky-013,https://sensorkit.joy-it.net/en/sensors/ky-013,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-027,joy-it,MAGIC LIGHT CUP,4-pin KY-027 Magic Cup Light Module Compatible with Arduino & NodeMCU,2,200,,,https://sensorkit.joy-it.net/en/sensors/ky-027,https://sensorkit.joy-it.net/en/sensors/ky-027,"[{MountingType,Through Hole},{Package/Case,-}]"
Electromechanical,Switching Devices,KY-020,joy-it,TILT SWITCH,3-pin Tilt Switch Sensor Rolling Ball Tilt Switch Module KY-020 For UNO Mega PIC AVR Raspberry pi,1,500,,,https://sensorkit.joy-it.net/en/sensors/ky-020,https://sensorkit.joy-it.net/en/sensors/ky-020,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-031,joy-it,KNOCK SENSOR,3-pin Tap Sensor Module for Arduino KY-031,1,100,,,https://sensorkit.joy-it.net/en/sensors/ky-031,https://sensorkit.joy-it.net/en/sensors/ky-031,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-039,joy-it,HEARTBEAT SENSOR,3-pin KY-039 5V FINGER DETECTION HEARTBEAT SENSOR,1,200,,,https://sensorkit.joy-it.net/en/sensors/ky-039,https://sensorkit.joy-it.net/en/sensors/ky-039,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Flow Sensors,-,-,MERCURY TILT SWITCH,3-pins Mercury Tilt sensor ,1,150,,,https://electrosome.com/interfacing-mercury-tilt-switch-arduino-uno/,https://electrosome.com/interfacing-mercury-tilt-switch-arduino-uno/,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-006,joy-it,PASSIVE PIEZO-BUZZER, 3-pin Passive Buzzer Sensor Alarm Module for Arduino KY-006 KY-012 DIY Kit,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-006,https://sensorkit.joy-it.net/en/sensors/ky-006,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-012,joy-it,ACTIVE PIEZO-BUZZER, 3-pin Passive Buzzer Sensor Alarm Module for Arduino KY-006 KY-012 DIY Kit,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-012,https://sensorkit.joy-it.net/en/sensors/ky-012,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Optical Sensors,KY-011,joy-it,2-COLOR 5MM LED,3-pin Two-color LED module 5MM for arduino sensor,2,340,,,https://sensorkit.joy-it.net/en/sensors/ky-011,https://sensorkit.joy-it.net/en/sensors/ky-011,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-002,joy-it,VIBRATION SWITCH,3-pin Shock Sensor Module,1,230,,,https://sensorkit.joy-it.net/en/sensors/ky-002,https://sensorkit.joy-it.net/en/sensors/ky-002,"[{MountingType,Through Hole},{Package/Case,-}]"
Electromechanical,,KY-040,joy-it,ROTARY ENCODER,5-pin KY-040 Rotary Encoder Sensor Module ,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-040,https://sensorkit.joy-it.net/en/sensors/ky-040,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-033,joy-it,LINE TRACKING SENSOR,3-pin TCRT5000 Single Channel Line Tracking Sensor with LM393,1,100,,,https://sensorkit.joy-it.net/en/sensors/ky-033,https://sensorkit.joy-it.net/en/sensors/ky-033,"[{MountingType,Through Hole},{Package/Case,-}]"
Electromechanical,Switching Devices,KY-019,joy-it,5V RELAYS,3-pin KY-019 RELAY MODULE,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-019,https://sensorkit.joy-it.net/en/sensors/ky-019,"[{MountingType,Through Hole},{Package/Case,-}]"
Electromechanical,Switching Devices,KY-023,joy-it,JOYSTICK (X-Y-AXIS),5-pin Joystick Control Lever Sensor KY-023 ,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-023,https://sensorkit.joy-it.net/en/sensors/ky-023,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Magnetic Sensors,KY-024,joy-it,"LINEAR, MAGNETIC HALL SENSOR",4-pin Linear Hall Effect Sensor Module with LINEAR HALL-EFFECT IC (AH49E) KY-024,1,370,,,https://sensorkit.joy-it.net/en/sensors/ky-024,https://sensorkit.joy-it.net/en/sensors/ky-024,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Proximity Sensors,KY-036,joy-it,METAL TOUCH SENSOR,4-pin  Human Body Touch Sensor Module with LM393 KY-036,1,100,,,https://sensorkit.joy-it.net/en/sensors/ky-036,https://sensorkit.joy-it.net/en/sensors/ky-036,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Optical Sensors,KY-016,joy-it,RGB 5MM LED,Full Color RGB LED Arduino Sensor Module DC 5V Common Cathode Driver With 4 Pins,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-016,https://sensorkit.joy-it.net/en/sensors/ky-016,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Voltage Sensors,-,,VOLTAGE SENSOR MODULE,ZMPT101B Voltage Sensor with Arduino with LM358,1,,,,https://electropeak.com/learn/interfacing-zmpt101b-voltage-sensor-with-arduino/,https://electropeak.com/learn/interfacing-zmpt101b-voltage-sensor-with-arduino/,"[{MountingType,Through Hole},{Package/Case,-}]"
Electromechanical,Switching Devices,KY-004,joy-it,BUTTON,3-Pin KY-004 Button Key Switch Sensor,1,100,,,https://sensorkit.joy-it.net/en/sensors/ky-004,https://sensorkit.joy-it.net/en/sensors/ky-004,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Temperature and Humidity Sensors,KY-001,joy-it,TEMPERATURE SENSOR (DS18B20),3-pin DS18B20 Temperature Sensor Module,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-001,https://sensorkit.joy-it.net/en/sensors/ky-001,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Magnetic Sensors,KY-003,joy-it,HALL MAGNETIC FIELD SENSOR,3-pin Hall-Effect Sensor Digital IC A3144 KY-003,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-003,https://sensorkit.joy-it.net/en/sensors/ky-003,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Optical Sensors,KY-009,joy-it,RGB SMD-LED,4-pin LED RGB SMD Module KY-009,1,100,,,https://sensorkit.joy-it.net/en/sensors/ky-009,https://sensorkit.joy-it.net/en/sensors/ky-009,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-010,joy-it,LIGHT BARRIER,3-pin Light Barrier Interrupted Module,2,150,,,https://sensorkit.joy-it.net/en/sensors/ky-010,https://sensorkit.joy-it.net/en/sensors/ky-010,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,,KY-037,joy-it,MICROPHONE SOUND SENSOR,4pin KY-037 small microphone sound sensor  with LM393,1,150,,,https://sensorkit.joy-it.net/en/sensors/ky-037,https://sensorkit.joy-it.net/en/sensors/ky-037,"[{MountingType,Through Hole},{Package/Case,-}]"
Sensors,Optical Sensors,KY-022,joy-it,INFRARED RECEIVER,3-pin SKU MOD-19 KY-022 Arduino Infrared Sensor Infrared Receiver Module 38khz Receiver,1,150,,,,,
Sensors,Optical Sensors,KY-032,joy-it,OBSTACLE DETECTOR,4-pin KY-032 IR Infrared Obstacle Avoidance Sensor  withc 74HC00D NAND GATE,1,400,,,,,
Sensors,Magnetic Sensors,KY-021,joy-it,MINI REED MAGNETIC SWITCHES,3-pin Reed Switch Sensor Module KY-021,1,700,,,,,
Sensors,Optical Sensors,KY-026,joy-it,ANALOG FLAME SENSOR,4-pin Flame Sensor Module (KY-026) with comparator IC LM393,1,200,,,,,
Sensors,Temperature and Humidity Sensors,KY-028,joy-it,TEMPERATURE SENSOR (THERMISTOR),4-pin KY-028 Digital Temperature Sensor with LM393,1,100,,,,,
Sensors,,KY-037,joy-it,MICROPHONE SOUND SENSOR (HIGH SENSITIVITY),4pin KY-037 small microphone sound sensor  with LM393,1,150,,,,,
Sensors,Magnetic Sensors,KY-035,joy-it,BIHOR MAGNETIC SENSOR,3-pin KY-035 Analog Hall Magnetic Sensor with LINEAR HALL-EFFECT IC (AH49E),1,150,,,,,
Sensors,Optical Sensors,KY-018,joy-it,PHOTORESISTOR,KY-018 LDR PHOTORESISTOR SENSOR MODULE,1,150,,,,,
Sensors,Temperature and Humidity Sensors,KY-008,joy-it,LASER TRANSMITTER MODULE,3-pin KY-008 650nm Laser sensor Module 6mm 5V 5mW Red Laser Dot Diode Copper Head ,1,150,,,,,
Sensors,Magnetic Sensors,KY-025,joy-it,"ANALOG, MAGNETIC REED SENSOR",4-pin KY-025 MINI Magnetic Smart Car Reed Switch Sensor,1,150,,,,,
Sensors,,KY-005,joy-it,INFRARED TRANSMITTER,3-pin Infrared emission sensor KY-005,1,150,,,,,
Sensors,Temperature and Humidity Sensors,KY-013,joy-it,TEMPERATURE SENSOR (NTC),3-pin Analog Temperature Sensor Module Arduino Raspberry Pi,1,860,,,,,
Sensors,,KY-027,joy-it,MAGIC LIGHT CUP,4-pin KY-027 Magic Cup Light Module Compatible with Arduino & NodeMCU,2,200,,,,,
Electromechanical,Switching Devices,KY-020,joy-it,TILT SWITCH,3-pin Tilt Switch Sensor Rolling Ball Tilt Switch Module KY-020 For UNO Mega PIC AVR Raspberry pi,1,150,,,,,
Sensors,,KY-031,joy-it,KNOCK SENSOR,3-pin Tap Sensor Module for Arduino KY-031,1,150,,,,,
Sensors,,KY-039,joy-it,HEARTBEAT SENSOR,3-pin KY-039 5V FINGER DETECTION HEARTBEAT SENSOR,1,150,,,,,
Sensors,,-,,MERCURY TILT SWITCH,3-pins Mercury Tilt sensor ,1,150,,,,,
Sensors,,KY-006,joy-it,PASSIVE PIEZO-BUZZER, 3-pin Passive Buzzer Sensor Alarm Module for Arduino KY-006 KY-012 DIY Kit,1,150,,,,,
Sensors,,KY-012,joy-it,ACTIVE PIEZO-BUZZER, 3-pin Passive Buzzer Sensor Alarm Module for Arduino KY-006 KY-012 DIY Kit,1,150,,,,,
Sensors,Optical Sensors,KY-011,joy-it,2-COLOR 5MM LED,3-pin Two-color LED module 5MM for arduino sensor,2,150,,,,,
Sensors,,KY-002,joy-it,VIBRATION SWITCH,3-pin Shock Sensor Module,1,150,,,,,
Electromechanical,,KY-040,joy-it,ROTARY ENCODER,5-pin KY-040 Rotary Encoder Sensor Module ,1,150,,,,,
Sensors,,KY-033,joy-it,LINE TRACKING SENSOR,3-pin TCRT5000 Single Channel Line Tracking Sensor with LM393,1,150,,,,,
Electromechanical,Switching Devices,KY-019,joy-it,5V RELAYS,3-pin KY-019 RELAY MODULE,1,150,,,,,
Electromechanical,Switching Devices,KY-023,joy-it,JOYSTICK (X-Y-AXIS),5-pin Joystick Control Lever Sensor KY-023 ,1,150,,,,,
Sensors,Magnetic Sensors,KY-024,joy-it,"LINEAR, MAGNETIC HALL SENSOR",4-pin Linear Hall Effect Sensor Module with LINEAR HALL-EFFECT IC (AH49E) KY-024,1,150,,,,,
Sensors,Proximity Sensors,KY-036,joy-it,METAL TOUCH SENSOR,4-pin  Human Body Touch Sensor Module with LM393 KY-036,1,150,,,,,
Sensors,Temperature and Humidity Sensors,KY-015,joy-it,COMBI-SENSOR (TEMPERATURE & HUMIDITY),3-pin DHT11 Temperature-Humidity Sensor Module KY-015,1,150,,,,,
Sensors,Load Sensors,-,,LOAD CELL AMPLIFIER,IC HX711 Load Cell (Weight) Amplifier,1,150,,,,,
Electromechanical,Switching Devices,KY-004,joy-it,BUTTON,3-Pin KY-004 Button Key Switch Sensor,1,150,,,,,
Sensors,Temperature and Humidity Sensors,KY-001,joy-it,TEMPERATURE SENSOR (DS18B20),3-pin DS18B20 Temperature Sensor Module,1,150,,,,,
Sensors,Magnetic Sensors,KY-003,joy-it,HALL MAGNETIC FIELD SENSOR,3-pin Hall-Effect Sensor Digital IC A3144 KY-003,1,150,,,,,
Sensors,Optical Sensors,KY-009,joy-it,RGB SMD-LED,4-pin LED RGB SMD Module KY-009,1,150,,,,,
